0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.9986993428,0.9965163934,0.9997944079
0.9801478642,0.9780054645,0.9812225877
0.9686815444,0.9665642077,0.9697436952
0.9598507667,0.9577527322,0.9609032346
0.9369010131,0.9348531421,0.9379283169
0.9287890197,0.9267588798,0.9298074287
0.9166723713,0.9146687158,0.9176774945
0.9025876232,0.9016001094,0.9035773026
0.896905805,0.8959245077,0.8978892544
0.8922679354,0.8912917123,0.8932462993
0.886808598,0.8877809759,0.8877809759
0.8836596386,0.8865728022,0.8846285636
0.8797234392,0.8826236264,0.8806880482
0.8595974808,0.8643309471,0.8605400219
0.8363739047,0.8409794879,0.8372909814
0.8159912377,0.8213891951,0.8168859649
0.9963724874,0.992383008,0.9953721135
0.9768844221,0.972972973,0.9759036145
0.9733040201,0.9694069069,0.9723268072
0.9460584171,0.9422703954,0.9451085592
0.9301036432,0.9263795045,0.9291698042
0.926366206,0.922657032,0.9254361195
0.9242305276,0.9205299049,0.9233025853
0.9211997487,0.9175112613,0.9202748494
0.9189855528,0.9153059309,0.9180628765
0.9163159548,0.912647022,0.9153959588
0.9150439698,0.9113801301,0.914125251
0.9971386625,0.9952302632,0.9961835489
0.9964195829,0.9945125598,0.995465158
0.9951462128,0.9932416268,0.9941930077
0.9940975551,0.9921949761,0.9931453544
0.9830566874,0.9811752392,0.9821150623
0.9694241371,0.9675687799,0.9684955699
0.9563009348,0.9544706938,0.9553849377
0.9387733701,0.9369766746,0.9378741619
0.9173358102,0.9155801435,0.916457136
